gene	1131704	1131706
species	1131784	1131792
gene	1131938	1131940
gene	1131942	1131944
gene	1131946	1131948
gene	1131950	1131952
gene	1131954	1131956
gene	1131958	1131960
gene	1132093	1132101
gene	1132146	1132174
species	1132211	1132221
gene	1132315	1132318
species	1132328	1132344
gene	1132477	1132479
gene	1132484	1132487
gene	1132553	1132556
gene	1132614	1132616
gene	1132704	1132707
gene	1132812	1132814
gene	1132972	1132974
gene	1133422	1133424
gene	1133470	1133472
gene	1133505	1133508
gene	1133561	1133564
gene	1133624	1133641
gene	1133728	1133731
gene	1133957	1133959
gene	1133978	1133986
species	1134009	1134025
gene	1134107	1134109
species	1134199	1134209
gene	1134222	1134228
gene	1134406	1134408
species	1134476	1134486
gene	1134498	1134500
gene	1134568	1134570
gene	1134599	1134602
gene	1134631	1134634
gene	1134756	1134759
gene	1134789	1134792
gene	1134798	1134801
gene	1134891	1134893
gene	1134986	1134988
gene	1135021	1135023
gene	1135042	1135044
species	1135110	1135120
gene	1135141	1135144
gene	1135224	1135226
gene	1135410	1135419
gene	1135442	1135444
gene	1135630	1135652
gene	1135654	1135657
species	1135662	1135678
gene	1135752	1135758
gene	1135761	1135767
gene	1136018	1136021
gene	1136027	1136030
gene	1136054	1136060
gene	1136068	1136070
gene	1136072	1136074
gene	1136088	1136090
gene	1136141	1136144
gene	1136149	1136152
gene	1136254	1136257
gene	1136263	1136266
gene	1136360	1136363
gene	1136440	1136443
gene	1136555	1136561
gene	1136584	1136587
species	1136616	1136623
gene	1136669	1136672
species	1136769	1136785
gene	1136966	1136969
gene	1137001	1137014
gene	1137021	1137024
gene	1137081	1137084
gene	1137324	1137327
gene	1137332	1137335
gene	1137514	1137516
gene	1137553	1137555
gene	1137567	1137570
gene	1137679	1137682
gene	1137685	1137688
gene	1137919	1137921
gene	1137926	1137929
gene	1137969	1137972
gene	1138025	1138027
gene	1138142	1138145
gene	1138215	1138217
gene	1138266	1138270
gene	1138308	1138321
species	1138359	1138375
gene	1138396	1138400
gene	1138561	1138565
gene	1138774	1138778
gene	1138910	1138912
gene	1138939	1138942
gene	1138954	1138959
gene	1139086	1139089
gene	1139105	1139111
gene	1139118	1139121
gene	1139378	1139391
gene	1139541	1139545
gene	1139584	1139587
gene	1139593	1139595
gene	1139612	1139614
gene	1139624	1139627
gene	1139660	1139664
gene	1139751	1139764
gene	1139777	1139783
gene	1139820	1139833
gene	1139846	1139852
gene	1139865	1139869
gene	1140079	1140092
gene	1140134	1140138
gene	1140282	1140286
gene	1140321	1140323
gene	1140346	1140350
gene	1140426	1140432
gene	1140458	1140464
gene	1140499	1140505
gene	1140537	1140541
gene	1140564	1140569
gene	1140575	1140580
gene	1140602	1140604
gene	1140624	1140628
gene	1140643	1140649
gene	1140670	1140672
gene	1140686	1140690
gene	1140703	1140709
gene	1140770	1140776
gene	1140828	1140830
gene	1140841	1140845
gene	1140894	1140900
gene	1140902	1140915
gene	1140918	1140920
gene	1141102	1141106
gene	1141152	1141156
species	1141332	1141348
gene	1141356	1141362
gene	1141395	1141401
gene	1141758	1141764
species	1141894	1141904
species	1141913	1141928
gene	1141974	1141980
gene	1142017	1142023
species	1142047	1142057
species	1142075	1142081
gene	1142166	1142172
species	1142263	1142273
gene	1142304	1142306
gene	1142308	1142310
gene	1142325	1142331
species	1142381	1142387
gene	1142400	1142406
species	1142694	1142704
species	1142767	1142773
gene	1142847	1142853
species	1142868	1142878
species	1142908	1142914
gene	1142968	1142974
species	1143041	1143057
gene	1143059	1143068
gene	1143209	1143218
gene	1143241	1143244
gene	1143246	1143249
gene	1143280	1143283
gene	1143285	1143288
species	1143400	1143418
gene	1143420	1143422
person	1143439	1143444
date	1143474	1143477
gene	1143527	1143530
gene	1143587	1143589
gene	1143596	1143599
gene	1143631	1143633
gene	1143681	1143684
gene	1143690	1143693
gene	1143854	1143857
gene	1143863	1143866
gene	1144031	1144033
gene	1144035	1144037
gene	1144234	1144243
person	1144295	1144298
person	1144305	1144308
person	1144322	1144328
date	1144335	1144338
person	1144346	1144360
gene	1144391	1144394
gene	1144564	1144573
gene	1144597	1144603
gene	1144691	1144697
gene	1144811	1144815
gene	1144821	1144824
gene	1144925	1144934
gene	1144990	1144992
species	1145044	1145054
gene	1145061	1145065
species	1145078	1145094
gene	1145249	1145253
gene	1145339	1145343
gene	1145383	1145387
gene	1145474	1145480
gene	1145482	1145495
gene	1145555	1145559
gene	1145647	1145651
gene	1145689	1145693
gene	1145773	1145777
gene	1145956	1145960
gene	1145982	1145985
gene	1145988	1145991
gene	1145997	1146000
gene	1146022	1146025
species	1146035	1146045
gene	1146063	1146066
gene	1146071	1146077
gene	1146137	1146140
species	1146180	1146190
gene	1146192	1146195
species	1146221	1146227
gene	1146229	1146232
gene	1146239	1146242
gene	1146286	1146289
gene	1146318	1146324
species	1146375	1146381
gene	1146398	1146401
gene	1146450	1146453
gene	1146519	1146522
gene	1146528	1146531
species	1146544	1146554
gene	1146640	1146645
gene	1146740	1146745
gene	1146777	1146782
gene	1146916	1146919
gene	1146944	1146949
species	1146975	1146985
gene	1147044	1147047
gene	1147107	1147113
gene	1147398	1147403
gene	1147449	1147452
gene	1147469	1147472
gene	1147535	1147538
gene	1147543	1147545
species	1147603	1147620
species	1147622	1147628
gene	1147702	1147704
gene	1147722	1147724
gene	1147763	1147769
species	1147806	1147817
gene	1148056	1148058
date	1148092	1148095
species	1148189	1148200
gene	1148300	1148304
gene	1148728	1148730
gene	1148736	1148738
gene	1148856	1148858
species	1148931	1148934
species	1149053	1149056
gene	1149195	1149199
gene	1149275	1149278
gene	1149281	1149284
gene	1149321	1149338
gene	1149488	1149491
gene	1149505	1149508
species	1149528	1149544
gene	1149916	1149919
gene	1149925	1149928
gene	1150073	1150076
gene	1150115	1150126
gene	1150129	1150131
species	1150148	1150158
gene	1150171	1150188
gene	1150193	1150199
gene	1150209	1150212
gene	1150243	1150246
gene	1150262	1150265
gene	1150339	1150341
gene	1150566	1150568
gene	1150678	1150681
gene	1150795	1150797
gene	1150874	1150877
species	1150933	1150943
gene	1150957	1150960
gene	1150986	1150989
gene	1150999	1151001
gene	1151098	1151101
gene	1151130	1151138
species	1151257	1151273
gene	1151333	1151335
gene	1151663	1151668
species	1151712	1151722
gene	1151847	1151852
gene	1152035	1152041
gene	1152110	1152116
person	1152226	1152242
gene	1152339	1152344
gene	1152367	1152373
gene	1152506	1152512
gene	1152569	1152575
gene	1152630	1152633
gene	1152668	1152670
species	1152824	1152827
gene	1152842	1152845
gene	1153303	1153307
gene	1153321	1153325
gene	1153344	1153349
gene	1153486	1153489
gene	1153558	1153563
gene	1153697	1153705
gene	1153760	1153778
species	1153783	1153799
gene	1153809	1153812
gene	1154036	1154040
gene	1154118	1154122
gene	1154125	1154128
gene	1154322	1154326
gene	1154399	1154402
species	1154407	1154425
gene	1154455	1154458
species	1154470	1154478
gene	1154499	1154501
gene	1154530	1154533
species	1154585	1154593
gene	1154595	1154598
gene	1154654	1154657
species	1154669	1154677
species	1154702	1154710
gene	1154712	1154715
species	1154807	1154815
gene	1154817	1154820
gene	1154833	1154839
gene	1154850	1154853
species	1154899	1154918
gene	1154962	1154965
gene	1154974	1154991
species	1155044	1155060
gene	1155062	1155068
gene	1155079	1155082
species	1155110	1155118
gene	1155194	1155196
gene	1155216	1155219
gene	1155274	1155293
gene	1155305	1155308
species	1155369	1155377
gene	1155379	1155382
gene	1155664	1155667
gene	1155712	1155715
gene	1155752	1155755
gene	1155795	1155798
gene	1156034	1156037
species	1156158	1156164
gene	1156308	1156310
gene	1156493	1156495
gene	1156708	1156710
species	1156998	1157004
gene	1157009	1157022
location	1157025	1157027
species	1157055	1157076
location	1157216	1157218
gene	1157228	1157234
species	1157247	1157255
location	1157275	1157277
gene	1157782	1157784
gene	1157786	1157788
species	1157821	1157837
gene	1158068	1158070
gene	1158072	1158074
gene	1158585	1158605
species	1158616	1158620
species	1158622	1158645
species	1158665	1158690
gene	1158698	1158704
gene	1158764	1158766
date	1159076	1159079
species	1159082	1159086
gene	1159218	1159220
species	1159247	1159251
gene	1159303	1159309
gene	1159422	1159424
gene	1159651	1159653
gene	1159724	1159729
species	1159782	1159822
gene	1159956	1159961
gene	1159993	1159998
gene	1160106	1160108
species	1160123	1160144
gene	1160244	1160249
gene	1160275	1160277
gene	1160376	1160378
gene	1160457	1160462
species	1160472	1160487
person	1160567	1160583
gene	1160680	1160693
gene	1160715	1160722
gene	1160731	1160738
species	1160750	1160765
gene	1160768	1160774
gene	1160780	1160786
species	1160791	1160807
species	1160910	1160920
gene	1160956	1160962
gene	1160978	1160983
species	1161029	1161048
species	1161134	1161149
gene	1161440	1161457
species	1161636	1161642
gene	1161677	1161687
gene	1161899	1161902
species	1161917	1161922
gene	1161945	1161948
species	1161963	1161979
species	1162186	1162197
gene	1162306	1162308
species	1162352	1162370
gene	1162540	1162542
species	1162610	1162622
species	1162628	1162644
species	1162690	1162705
species	1162760	1162770
gene	1162772	1162776
species	1162830	1162840
gene	1162842	1162848
species	1162970	1162982
species	1162992	1163001
species	1163085	1163097
species	1163104	1163114
species	1163746	1163767
gene	1163776	1163778
gene	1163853	1163859
species	1163864	1163880
species	1163993	1164005
species	1164007	1164008
species	1164052	1164067
gene	1164080	1164093
location	1164156	1164160
species	1164350	1164360
gene	1164547	1164550
species	1164560	1164576
gene	1164620	1164628
gene	1164725	1164728
gene	1164971	1164974
gene	1164976	1164978
gene	1165180	1165186
gene	1165284	1165287
gene	1165412	1165415
gene	1165450	1165452
gene	1165541	1165544
gene	1165716	1165719
gene	1165777	1165779
gene	1165781	1165783
gene	1165844	1165846
gene	1166277	1166279
gene	1166475	1166478
species	1166488	1166516
person	1166556	1166572
gene	1166600	1166608
gene	1166638	1166646
gene	1166654	1166660
species	1166667	1166674
gene	1166705	1166730
gene	1166733	1166736
species	1166775	1166790
gene	1166792	1166795
gene	1166798	1166801
species	1166841	1166847
gene	1166849	1166852
gene	1166855	1166858
gene	1166879	1166881
species	1166898	1166904
gene	1166929	1166937
gene	1166939	1166942
gene	1166945	1166951
species	1166956	1166962
gene	1167009	1167012
gene	1167014	1167017
species	1167049	1167055
gene	1167163	1167166
gene	1167172	1167175
gene	1167196	1167199
species	1167295	1167310
gene	1167312	1167315
gene	1167491	1167515
gene	1167727	1167730
gene	1167887	1167890
gene	1168008	1168011
gene	1168029	1168031
gene	1168049	1168052
gene	1168082	1168085
species	1168190	1168196
species	1168329	1168350
species	1168356	1168372
gene	1168527	1168529
gene	1168593	1168596
gene	1168674	1168677
gene	1168751	1168754
species	1169035	1169051
gene	1169139	1169145
gene	1169168	1169174
gene	1169210	1169216
gene	1169273	1169279
gene	1169310	1169317
gene	1169319	1169325
gene	1169354	1169360
gene	1169449	1169455
gene	1169486	1169492
gene	1169522	1169528
gene	1169802	1169808
gene	1169855	1169861
gene	1169871	1169877
gene	1169917	1169923
gene	1169949	1169955
gene	1170046	1170052
gene	1170135	1170137
gene	1170169	1170175
gene	1170196	1170202
gene	1170204	1170206
gene	1170247	1170253
gene	1170338	1170344
gene	1170388	1170394
gene	1170504	1170510
gene	1170512	1170525
species	1170539	1170555
gene	1170591	1170597
gene	1170603	1170609
gene	1170643	1170649
gene	1170668	1170674
gene	1170751	1170757
gene	1170887	1170893
gene	1170915	1170921
species	1170946	1170969
gene	1170988	1170992
gene	1171159	1171163
species	1171173	1171185
gene	1171247	1171251
gene	1171512	1171516
species	1171652	1171668
gene	1171670	1171676
gene	1171682	1171688
gene	1171858	1171860
gene	1171862	1171864
gene	1171894	1171898
gene	1172061	1172063
gene	1172116	1172120
gene	1172288	1172292
gene	1172396	1172399
gene	1172405	1172408
species	1172542	1172568
species	1172581	1172596
species	1172639	1172659
gene	1172737	1172740
gene	1173153	1173156
species	1173220	1173230
species	1173236	1173247
gene	1173323	1173326
gene	1173332	1173335
species	1173359	1173365
species	1173465	1173481
gene	1173489	1173494
gene	1173527	1173533
gene	1173666	1173669
gene	1173816	1173819
gene	1173831	1173834
gene	1173876	1173878
gene	1173941	1173943
gene	1174076	1174081
gene	1174157	1174160
gene	1174188	1174191
species	1174454	1174464
gene	1174476	1174479
gene	1174506	1174509
gene	1174593	1174596
gene	1174602	1174605
species	1174775	1174791
gene	1174854	1174858
gene	1174896	1174900
gene	1175196	1175200
gene	1175215	1175217
gene	1175268	1175270
species	1175449	1175459
species	1175461	1175468
gene	1175542	1175550
gene	1175667	1175674
species	1175714	1175730
gene	1175732	1175740
gene	1175896	1175903
gene	1175929	1175937
gene	1175994	1176007
gene	1176051	1176064
gene	1176074	1176082
gene	1176164	1176177
gene	1176327	1176334
gene	1176417	1176420
species	1176433	1176449
gene	1176589	1176592
gene	1176778	1176781
gene	1176815	1176818
gene	1176922	1176925
gene	1176989	1176991
gene	1177048	1177051
gene	1177155	1177157
gene	1177159	1177161
gene	1177247	1177260
species	1177289	1177309
gene	1177334	1177336
species	1177604	1177620
species	1177680	1177690
gene	1177989	1177994
gene	1178000	1178005
species	1178062	1178102
species	1178165	1178181
gene	1178186	1178191
gene	1178239	1178245
gene	1178281	1178286
gene	1178352	1178357
gene	1178379	1178384
species	1178411	1178421
gene	1178444	1178449
gene	1178527	1178532
species	1178639	1178654
gene	1178693	1178698
gene	1178768	1178773
gene	1178779	1178782
gene	1178823	1178836
gene	1178849	1178855
species	1178860	1178870
gene	1178927	1178932
gene	1178976	1178985
species	1179003	1179019
gene	1179145	1179151
gene	1179157	1179163
gene	1179430	1179435
gene	1179507	1179512
gene	1179557	1179563
gene	1179584	1179586
gene	1179588	1179594
gene	1179625	1179631
gene	1179661	1179666
gene	1179718	1179724
gene	1179782	1179787
gene	1179843	1179849
gene	1179858	1179863
gene	1179907	1179913
gene	1179936	1179942
date	1180095	1180098
person	1180195	1180200
gene	1180252	1180266
gene	1180276	1180279
species	1180296	1180314
person	1180542	1180547
person	1180638	1180643
species	1180662	1180674
person	1180693	1180698
gene	1180719	1180722
gene	1180772	1180786
gene	1180832	1180836
gene	1180876	1180879
gene	1180906	1180932
gene	1180951	1180954
person	1180960	1180965
gene	1181018	1181021
gene	1181081	1181084
gene	1181117	1181143
gene	1181253	1181257
gene	1181279	1181282
person	1181338	1181343
species	1181366	1181378
gene	1181380	1181383
person	1181400	1181405
gene	1181453	1181457
person	1181513	1181518
species	1181620	1181632
species	1181772	1181784
person	1181850	1181855
gene	1181932	1181934
person	1181946	1181951
gene	1181968	1181974
gene	1182036	1182039
person	1182140	1182145
gene	1182189	1182195
gene	1182262	1182265
person	1182344	1182349
gene	1182415	1182419
person	1182464	1182469
gene	1182532	1182535
species	1182614	1182626
gene	1182628	1182631
gene	1182649	1182657
species	1182690	1182706
gene	1182708	1182712
gene	1182771	1182775
gene	1182882	1182886
gene	1182925	1182929
gene	1182987	1183003
species	1183010	1183026
gene	1183028	1183031
gene	1183037	1183040
gene	1183080	1183086
species	1183095	1183110
gene	1183112	1183115
gene	1183192	1183194
gene	1183212	1183215
gene	1183227	1183230
gene	1183332	1183335
gene	1183341	1183344
gene	1183374	1183377
species	1183421	1183427
gene	1183429	1183432
gene	1183440	1183443
gene	1183552	1183555
species	1183604	1183610
gene	1183642	1183644
gene	1183646	1183651
gene	1183665	1183668
species	1183715	1183725
gene	1183728	1183731
gene	1183764	1183767
gene	1183770	1183772
gene	1183815	1183821
gene	1183823	1183826
gene	1183852	1183855
gene	1183897	1183900
gene	1183910	1183913
species	1183946	1183956
gene	1183980	1183983
gene	1183985	1183988
gene	1184032	1184035
gene	1184070	1184073
gene	1184081	1184084
gene	1184090	1184093
gene	1184157	1184162
gene	1184195	1184198
gene	1184211	1184214
gene	1184236	1184251
gene	1184295	1184298
gene	1184304	1184307
species	1184341	1184351
species	1184360	1184370
species	1184425	1184431
gene	1184453	1184455
species	1184500	1184516
gene	1184518	1184527
gene	1184616	1184621
gene	1184624	1184627
gene	1184656	1184659
gene	1184736	1184741
person	1184746	1184754
person	1184770	1184779
gene	1184805	1184807
date	1184812	1184815
gene	1184865	1184867
gene	1184894	1184896
species	1185180	1185190
gene	1185255	1185258
gene	1185272	1185274
gene	1185301	1185303
gene	1185458	1185461
gene	1185575	1185578
gene	1185580	1185583
gene	1185632	1185638
gene	1185703	1185705
person	1185800	1185806
gene	1185894	1185896
gene	1185950	1185953
gene	1185996	1185998
gene	1186035	1186041
gene	1186170	1186172
gene	1186201	1186210
date	1186241	1186243
gene	1186262	1186279
gene	1186288	1186291
gene	1186293	1186296
gene	1186364	1186366
gene	1186368	1186370
gene	1186526	1186528
gene	1186622	1186625
gene	1186653	1186657
species	1186700	1186723
gene	1186793	1186799
person	1186802	1186804
species	1186811	1186815
gene	1186831	1186834
gene	1186866	1186869
species	1186877	1186902
gene	1186910	1186916
species	1186922	1186934
gene	1186936	1186938
species	1186990	1187002
species	1187133	1187153
species	1187208	1187212
gene	1187214	1187234
gene	1187251	1187254
species	1187281	1187285
species	1187419	1187423
gene	1187462	1187465
gene	1187520	1187526
gene	1187589	1187591
gene	1187637	1187640
gene	1187655	1187658
gene	1187660	1187663
gene	1187678	1187680
location	1187753	1187756
species	1187801	1187813
species	1187868	1187880
species	1187908	1187934
gene	1187953	1187955
species	1187965	1187977
gene	1188002	1188005
person	1188011	1188013
date	1188026	1188030
species	1188092	1188115
gene	1188117	1188119
gene	1188184	1188188
gene	1188419	1188421
gene	1188462	1188464
gene	1188534	1188537
gene	1188577	1188580
gene	1188603	1188605
gene	1188739	1188741
species	1188951	1188965
gene	1188967	1188969
gene	1189044	1189046
gene	1189059	1189061
species	1189143	1189159
species	1189168	1189189
species	1189215	1189222
gene	1189245	1189247
gene	1189333	1189335
gene	1189393	1189395
gene	1189401	1189403
species	1189414	1189427
species	1189430	1189446
species	1189452	1189467
species	1189489	1189506
species	1189509	1189523
gene	1189525	1189527
species	1189583	1189598
gene	1189694	1189697
gene	1189704	1189707
species	1189713	1189732
species	1189749	1189754
gene	1189799	1189802
gene	1189885	1189887
species	1189997	1190002
species	1190176	1190182
species	1190313	1190319
gene	1190328	1190345
species	1190390	1190395
species	1190508	1190512
gene	1190754	1190756
gene	1190975	1190977
species	1191102	1191107
species	1191171	1191179
species	1191229	1191255
gene	1191262	1191268
species	1191281	1191297
species	1191459	1191480
gene	1191536	1191542
person	1191550	1191566
gene	1191577	1191594
gene	1191683	1191689
gene	1191823	1191830
gene	1192011	1192016
gene	1192042	1192045
gene	1192075	1192081
gene	1192096	1192102
gene	1192180	1192186
gene	1192295	1192301
gene	1192333	1192335
gene	1192340	1192342
species	1192388	1192404
gene	1192486	1192488
gene	1192635	1192637
gene	1192642	1192644
gene	1192681	1192683
gene	1192688	1192690
gene	1192748	1192750
gene	1193290	1193292
gene	1193297	1193299
species	1193352	1193368
gene	1193376	1193378
gene	1193721	1193733
gene	1193866	1193878
gene	1193907	1193909
gene	1194136	1194138
gene	1194354	1194356
gene	1194377	1194379
species	1194467	1194483
gene	1194502	1194508
gene	1194609	1194615
gene	1194632	1194638
gene	1194651	1194657
gene	1194885	1194891
gene	1194952	1194958
gene	1194976	1194979
gene	1195059	1195065
gene	1195072	1195075
gene	1195286	1195292
species	1195361	1195401
gene	1195403	1195408
species	1195418	1195430
gene	1195532	1195537
species	1195596	1195617
gene	1195717	1195722
gene	1195804	1195809
gene	1195923	1195928
gene	1195935	1195937
gene	1195939	1195941
gene	1196002	1196007
gene	1196320	1196324
species	1196376	1196392
gene	1196410	1196418
gene	1196475	1196479
gene	1196533	1196538
gene	1196569	1196572
gene	1196602	1196605
gene	1196650	1196654
gene	1196693	1196696
gene	1196703	1196706
species	1196718	1196733
gene	1196796	1196798
gene	1196800	1196802
species	1196844	1196860
species	1196863	1196872
gene	1196885	1196887
gene	1196896	1196898
species	1196912	1196922
species	1196927	1196936
gene	1196981	1196989
gene	1197016	1197018
species	1197040	1197049
gene	1197117	1197122
species	1197146	1197162
gene	1197275	1197280
gene	1197360	1197366
gene	1197398	1197403
gene	1197409	1197414
gene	1197584	1197589
gene	1197675	1197680
gene	1197764	1197770
gene	1197809	1197814
gene	1197846	1197852
gene	1197873	1197879
gene	1197886	1197888
gene	1197976	1197982
species	1197985	1197991
gene	1198111	1198116
gene	1198122	1198127
gene	1198130	1198135
gene	1198188	1198193
gene	1198240	1198246
gene	1198253	1198259
gene	1198314	1198320
gene	1198406	1198412
gene	1198446	1198451
gene	1198457	1198462
gene	1198469	1198474
gene	1198602	1198605
gene	1198616	1198619
gene	1198621	1198626
species	1198681	1198697
gene	1198773	1198776
gene	1198782	1198785
species	1198998	1199001
gene	1199109	1199128
gene	1199131	1199134
gene	1199142	1199144
gene	1199146	1199149
gene	1199179	1199184
gene	1199276	1199282
gene	1199339	1199342
gene	1199348	1199351
gene	1199500	1199503
gene	1199509	1199512
gene	1199552	1199555
gene	1199636	1199660
gene	1199666	1199685
gene	1199717	1199720
gene	1199730	1199733
gene	1199738	1199743
gene	1199746	1199749
gene	1199861	1199863
gene	1199935	1199938
gene	1199956	1199959
gene	1200018	1200021
gene	1200209	1200212
gene	1200318	1200321
gene	1200324	1200327
gene	1200330	1200333
gene	1200336	1200339
gene	1200345	1200348
gene	1200393	1200396
gene	1200415	1200418
gene	1200532	1200535
gene	1200566	1200569
gene	1200580	1200583
species	1200623	1200638
gene	1200689	1200692
gene	1200770	1200772
species	1200858	1200874
gene	1200935	1200940
gene	1200964	1200967
gene	1201119	1201122
gene	1201133	1201141
gene	1201144	1201147
gene	1201162	1201179
gene	1201193	1201198
gene	1201204	1201207
gene	1201438	1201446
species	1201449	1201466
species	1201522	1201541
species	1201575	1201590
gene	1201593	1201601
species	1201604	1201627
species	1201688	1201694
species	1201700	1201719
species	1201755	1201761
species	1201984	1201994
gene	1202000	1202005
gene	1202142	1202145
gene	1202148	1202151
gene	1202154	1202158
gene	1202161	1202164
gene	1202176	1202184
gene	1202187	1202191
gene	1202194	1202197
gene	1202245	1202249
gene	1202252	1202255
gene	1202300	1202304
gene	1202333	1202336
gene	1202357	1202365
species	1202521	1202537
gene	1202661	1202667
gene	1202673	1202679
gene	1202882	1202888
gene	1202910	1202912
gene	1203037	1203039
gene	1203069	1203071
gene	1203077	1203079
gene	1203102	1203104
species	1203256	1203272
species	1203323	1203338
gene	1203340	1203343
gene	1203366	1203382
species	1203389	1203399
species	1203517	1203523
species	1203538	1203548
gene	1203561	1203567
species	1203673	1203679
species	1203735	1203745
species	1203914	1203920
gene	1203936	1203938
species	1204029	1204039
species	1204125	1204146
species	1204187	1204207
species	1204299	1204309
gene	1204315	1204317
gene	1204333	1204336
gene	1204382	1204388
species	1204412	1204418
gene	1204420	1204423
gene	1204459	1204462
species	1204491	1204497
species	1204551	1204561
gene	1204620	1204623
gene	1204712	1204718
species	1204844	1204868
species	1204875	1204892
species	1204965	1204980
species	1204986	1205002
gene	1205069	1205091
gene	1205094	1205097
gene	1205130	1205132
species	1205163	1205169
gene	1205251	1205268
gene	1205339	1205342
gene	1205354	1205356
gene	1205382	1205399
species	1205404	1205410
gene	1205527	1205530
gene	1205564	1205567
gene	1205582	1205584
gene	1205644	1205646
species	1205824	1205832
species	1205899	1205915
gene	1206068	1206071
gene	1206077	1206080
location	1206216	1206220
gene	1206390	1206393
species	1206470	1206485
gene	1206562	1206572
gene	1206575	1206577
gene	1206581	1206584
gene	1206586	1206589
gene	1206591	1206594
species	1206614	1206616
gene	1206660	1206662
gene	1206754	1206759
gene	1206794	1206797
gene	1206965	1206967
gene	1207080	1207083
species	1207105	1207107
species	1207134	1207140
gene	1207142	1207145
species	1207169	1207179
gene	1207181	1207191
gene	1207424	1207427
gene	1207433	1207436
gene	1207450	1207452
gene	1207470	1207473
gene	1207476	1207485
gene	1207497	1207505
species	1207605	1207626
gene	1207665	1207668
gene	1207722	1207725
species	1207896	1207912
gene	1207925	1207927
gene	1208047	1208071
species	1208083	1208086
gene	1208092	1208095
species	1208220	1208223
gene	1208266	1208269
gene	1208286	1208289
gene	1208447	1208450
species	1208702	1208708
species	1208734	1208751
species	1209069	1209080
species	1209082	1209088
species	1209189	1209192
gene	1209207	1209209
gene	1209297	1209299
person	1209638	1209654
gene	1209698	1209715
gene	1209718	1209720
gene	1209933	1209941
gene	1210013	1210015
gene	1210062	1210064
gene	1210090	1210092
gene	1210181	1210183
gene	1210238	1210240
gene	1210274	1210276
gene	1210324	1210332
species	1210469	1210485
gene	1210571	1210577
gene	1210620	1210623
gene	1210863	1210866
gene	1210983	1210985
gene	1211043	1211047
gene	1211433	1211436
gene	1211442	1211446
gene	1211568	1211570
gene	1211572	1211574
species	1211639	1211649
gene	1211651	1211660
gene	1211679	1211681
gene	1211726	1211728
gene	1211914	1211916
gene	1211925	1211927
gene	1211950	1211952
gene	1211961	1211963
gene	1212027	1212029
gene	1212229	1212231
gene	1212279	1212284
species	1212290	1212314
species	1212458	1212463
gene	1212465	1212468
species	1212513	1212537
gene	1212564	1212581
species	1212590	1212602
gene	1212604	1212607
gene	1212909	1212912
species	1212969	1212981
gene	1212983	1212988
species	1213083	1213099
gene	1213200	1213202
gene	1213249	1213253
gene	1213266	1213270
species	1213288	1213304
gene	1213311	1213313
gene	1213335	1213339
gene	1213347	1213349
gene	1213350	1213352
person	1213357	1213359
gene	1213360	1213362
gene	1213408	1213412
gene	1213417	1213421
gene	1213516	1213518
gene	1213551	1213555
gene	1213607	1213609
gene	1213614	1213616
gene	1213658	1213662
gene	1213729	1213731
gene	1213821	1213823
gene	1213830	1213832
gene	1213897	1213899
gene	1214144	1214147
gene	1214162	1214165
gene	1214208	1214211
gene	1214284	1214290
gene	1214351	1214357
gene	1214398	1214402
gene	1214448	1214451
gene	1214523	1214526
gene	1214564	1214568
gene	1214626	1214630
species	1214681	1214697
gene	1214731	1214735
gene	1214756	1214764
gene	1214790	1214792
gene	1214913	1214917
species	1214974	1214980
gene	1215025	1215027
gene	1215039	1215042
species	1215091	1215097
gene	1215110	1215113
gene	1215196	1215198
gene	1215209	1215213
gene	1215220	1215224
gene	1215272	1215275
gene	1215322	1215326
gene	1215406	1215409
gene	1215447	1215453
gene	1215467	1215470
gene	1215477	1215485
gene	1215578	1215581
gene	1215723	1215727
gene	1215732	1215736
gene	1215740	1215743
gene	1215763	1215768
gene	1215809	1215813
gene	1215819	1215822
gene	1215838	1215842
species	1215884	1215900
gene	1216259	1216264
gene	1216576	1216581
gene	1216631	1216636
gene	1216657	1216662
gene	1216681	1216687
gene	1216739	1216742
gene	1216752	1216755
gene	1216757	1216760
gene	1216768	1216771
species	1216814	1216818
gene	1217097	1217099
gene	1217155	1217157
gene	1217276	1217278
gene	1217545	1217548
gene	1217630	1217633
species	1217726	1217742
species	1217793	1217803
gene	1217926	1217929
gene	1217932	1217935
gene	1217942	1217945
gene	1218070	1218073
gene	1218079	1218082
gene	1218226	1218229
gene	1218286	1218291
gene	1218296	1218298
gene	1218409	1218414
gene	1218461	1218464
gene	1218561	1218564
gene	1218607	1218610
gene	1218612	1218615
gene	1218685	1218688
gene	1218735	1218740
gene	1218775	1218778
gene	1218807	1218810
gene	1218842	1218845
gene	1218881	1218884
gene	1218931	1218934
gene	1218941	1218949
species	1218966	1218973
gene	1219052	1219060
species	1219091	1219098
species	1219109	1219118
species	1219124	1219136
species	1219175	1219188
species	1219191	1219200
species	1219206	1219215
species	1219251	1219261
species	1219537	1219546
species	1219567	1219582
species	1219589	1219602
species	1219790	1219797
gene	1219799	1219807
species	1219923	1219927
species	1219947	1219954
species	1220014	1220023
gene	1220026	1220028
gene	1220034	1220041
species	1220149	1220156
species	1220185	1220197
gene	1220210	1220213
species	1220239	1220258
gene	1220342	1220345
gene	1220369	1220380
species	1220401	1220417
gene	1220424	1220427
gene	1220429	1220446
gene	1220645	1220647
gene	1220650	1220653
gene	1220717	1220728
gene	1220736	1220739
